Date,NKE,PTON,SFM,BGFV,UNFI,NLS,JOUT,HLF,BFIT
2017-10-10,49.67810440063477,,18.489999771118164,6.00666093826294,40.209999084472656,17.049999237060547,70.65457916259766,38.849998474121094,15.277007102966307
2017-10-11,49.19607925415039,,18.270000457763672,5.810365200042725,40.08000183105469,17.0,70.4894790649414,38.650001525878906,15.54468822479248
2017-10-12,49.00326538085938,,18.6299991607666,5.653327941894531,40.77000045776367,16.850000381469727,69.98377227783203,38.61999893188477,15.54468822479248
2017-10-13,49.14787292480469,,19.26000022888184,5.61406946182251,40.47999954223633,16.950000762939453,70.1588134765625,38.834999084472656,15.525568008422852
2017-10-16,49.52385330200195,,18.75,5.457030773162842,40.56999969482422,16.899999618530273,69.79897308349611,39.38000106811523,15.525568008422852
2017-10-17,50.13121795654297,,18.65999984741211,5.457030773162842,40.5099983215332,16.850000381469727,70.24634552001953,38.790000915527344,15.525568008422852
2017-10-18,50.4204330444336,,18.979999542236328,5.692587375640869,40.209999084472656,17.0,70.363037109375,37.665000915527344,15.525568008422852
2017-10-19,50.79641723632813,,19.01000022888184,5.716142654418945,40.45000076293945,16.899999618530273,70.65481567382812,37.75500106811523,15.391729354858398
2017-10-20,51.15311813354492,,19.0,5.771106243133545,39.47000122070313,17.049999237060547,71.17996978759766,37.310001373291016,15.391729354858398
2017-10-23,51.73155975341797,,18.809999465942386,5.496290683746338,39.72999954223633,17.0,70.77151489257812,36.84500122070313,15.391729354858398
2017-10-24,51.50018692016602,,18.86000061035156,5.731847286224365,39.5099983215332,17.200000762939453,71.73432922363281,36.33000183105469,15.391729354858398
2017-10-25,52.96555709838867,,18.799999237060547,5.61406946182251,39.31999969482422,16.850000381469727,71.4912109375,35.95000076293945,15.515053749084473
2017-10-26,54.76835250854492,,18.100000381469727,5.731847286224365,38.90999984741211,16.049999237060547,70.89794158935547,35.6150016784668,15.515053749084473
2017-10-27,53.94889450073242,,17.93000030517578,5.574809074401856,38.52999877929688,16.049999237060547,71.42313385009766,35.99499893188477,15.515053749084473
2017-10-30,53.28369522094727,,18.46999931335449,5.535551071166992,38.09000015258789,16.299999237060547,70.78123474121094,36.14500045776367,15.515053749084473
2017-10-31,53.01375198364258,,18.489999771118164,4.985920906066895,38.77000045776367,13.0,73.14451599121094,36.310001373291016,15.611607551574707
2017-11-01,53.09088516235352,,18.8700008392334,5.692587375640869,38.95000076293945,13.0,71.1021728515625,35.41999816894531,15.611607551574707
2017-11-02,53.13908004760742,,20.479999542236328,5.3785133361816415,39.43999862670898,12.5,71.56900024414062,35.23500061035156,15.611607551574707
2017-11-03,53.70787811279297,,20.3700008392334,5.14295768737793,39.43999862670898,12.850000381469727,70.78123474121094,34.205001831054695,15.611607551574707
2017-11-06,54.0260238647461,,20.770000457763672,4.750365257263184,39.2599983215332,12.649999618530273,70.5672836303711,33.299999237060554,15.611607551574707
2017-11-07,53.16801452636719,,20.25,4.907402992248535,38.93000030517578,12.699999809265135,68.94314575195311,33.130001068115234,15.280832290649414
2017-11-08,53.75608444213867,,20.3799991607666,4.868142604827881,39.33000183105469,12.600000381469727,66.57016754150389,32.880001068115234,15.280832290649414
2017-11-09,54.11278915405274,,20.799999237060547,4.907402992248535,39.97000122070313,12.399999618530273,66.27839660644531,32.68000030517578,15.280832290649414
2017-11-10,54.07422637939453,,20.799999237060547,5.10369873046875,39.88999938964844,12.800000190734865,68.06785583496094,32.74499893188477,15.280832290649414
2017-11-13,53.90068817138672,,20.850000381469727,5.14295768737793,39.70000076293945,12.699999809265135,65.80184936523439,32.424999237060554,15.248326301574707
2017-11-14,53.96818161010742,,20.59000015258789,4.985920906066895,40.2599983215332,12.699999809265135,65.97690582275389,32.514999389648445,15.342016220092773
2017-11-15,54.59481811523438,,20.21999931335449,5.10369873046875,39.66999816894531,12.899999618530273,66.22004699707031,32.525001525878906,15.342016220092773
2017-11-16,55.17325973510742,,20.3700008392334,5.182217597961426,40.86000061035156,12.600000381469727,68.10675811767578,32.72999954223633,15.342016220092773
2017-11-17,57.06281661987305,,20.690000534057614,5.299995422363281,42.150001525878906,12.800000190734865,68.66111755371094,32.834999084472656,15.342016220092773
2017-11-20,57.12066268920898,,21.309999465942386,5.4177727699279785,42.650001525878906,13.300000190734865,69.93514251708984,33.05500030517578,15.83148956298828
2017-11-21,57.25563049316406,,21.670000076293945,5.3785133361816415,42.18999862670898,13.449999809265135,71.76351928710938,33.610000610351555,15.882162094116213
2017-11-22,56.94712829589844,,22.049999237060547,5.3785133361816415,42.63000106811523,13.25,69.66283416748047,34.044998168945305,15.907970428466795
2017-11-24,57.18814086914063,,21.76000022888184,5.3785133361816415,42.290000915527344,13.149999618530273,70.67424774169922,33.990001678466804,15.907970428466795
2017-11-27,57.48701095581055,,22.09000015258789,5.339253902435303,42.68000030517578,12.949999809265135,70.14907836914061,34.525001525878906,15.907970428466795
2017-11-28,57.43880462646485,,22.520000457763672,5.3785133361816415,44.349998474121094,13.149999618530273,71.47174835205078,35.169998168945305,15.955772399902346
2017-11-29,58.19077682495117,,23.06999969482422,5.771106243133545,46.75,13.25,72.03582000732422,34.904998779296875,16.080053329467773
2017-11-30,58.24861145019531,,23.3799991607666,6.051644325256348,48.02000045776367,13.100000381469727,71.1313705444336,35.06999969482422,16.080053329467773
2017-12-01,57.91975021362305,,23.65999984741211,5.714997291564941,47.79999923706055,12.899999618530273,70.41167449951172,34.830001831054695,16.080053329467773
2017-12-04,58.13253784179688,,24.020000457763672,6.171876907348633,52.4900016784668,13.199999809265135,69.86705780029297,33.830001831054695,15.933783531188965
2017-12-05,58.44206237792969,,23.71999931335449,5.9714908599853525,49.5099983215332,13.300000190734865,68.56385803222656,33.99499893188477,15.946212768554688
2017-12-06,57.76498794555664,,23.739999771118164,5.931414604187013,49.40999984741211,13.199999809265135,68.23319244384766,33.81999969482422,15.946212768554688
2017-12-07,58.61617660522461,,23.790000915527344,5.8512611389160165,49.540000915527344,13.5,70.8104019165039,34.59999847412109,15.946212768554688
2017-12-08,59.293251037597656,,23.790000915527344,5.891337394714356,49.75,13.350000381469727,60.20977401733398,34.78499984741211,16.222497940063473
2017-12-11,59.88329315185547,,23.79999923706055,5.891337394714356,49.61999893188477,13.649999618530273,61.61021423339844,34.904998779296875,16.222497940063473
2017-12-12,60.1347770690918,,23.61000061035156,5.931414604187013,50.709999084472656,13.699999809265135,59.35393524169922,35.005001068115234,16.222497940063473
2017-12-13,62.19505310058594,,23.68000030517578,5.931414604187013,51.43000030517578,13.75,59.062171936035156,35.275001525878906,16.222497940063473
2017-12-14,62.41751480102539,,23.68000030517578,5.931414604187013,50.97000122070313,13.649999618530273,58.2744140625,35.025001525878906,16.222497940063473
2017-12-15,62.66900634765625,,24.1200008392334,6.1317992210388175,51.1500015258789,13.899999618530273,61.39626693725586,33.514999389648445,16.222497940063473
2017-12-18,62.68834686279297,,24.270000457763672,6.2921085357666025,51.88000106811523,14.449999809265135,62.456321716308594,34.09999847412109,16.194774627685547
2017-12-19,62.13701248168945,,24.1200008392334,6.252030849456787,51.34000015258789,14.399999618530273,62.32016372680664,34.029998779296875,16.18043327331543
2017-12-20,61.5082893371582,,24.56999969482422,6.011568069458008,49.88999938964844,14.399999618530273,62.68000411987305,34.115001678466804,16.18043327331543
2017-12-21,62.64966201782226,,24.78000068664551,6.155846118927003,49.86000061035156,14.199999809265135,62.67028427124024,34.404998779296875,16.271257400512695
2017-12-22,61.21810913085938,,24.85000038146973,6.1317992210388175,49.9900016784668,13.75,63.31214904785156,34.794998168945305,16.271257400512695
2017-12-26,61.56633758544922,,24.729999542236328,6.45241641998291,50.04999923706055,13.850000381469727,63.54556655883789,35.29499816894531,16.271257400512695
2017-12-27,60.88924026489258,,24.51000022888184,6.532570838928223,49.81999969482422,13.5,62.46605682373047,35.0,16.271257400512695
2017-12-28,60.88924026489258,,24.45000076293945,6.252030849456787,49.31000137329102,13.550000190734865,61.999229431152344,34.24499893188477,16.73738670349121
2017-12-29,60.502342224121094,,24.35000038146973,6.091722011566162,49.27000045776367,13.350000381469727,60.38482284545898,33.860000610351555,16.383359909057614
2018-01-02,61.41156387329102,,24.90999984741211,5.811182975769043,49.63000106811523,13.350000381469727,60.36537551879883,34.560001373291016,16.383359909057614
2018-01-03,61.40188980102539,,24.57999992370605,5.891337394714356,49.41999816894531,13.300000190734865,61.1044921875,34.415000915527344,16.501371383666992
2018-01-04,61.363197326660156,,24.229999542236328,5.811182975769043,43.93000030517578,12.949999809265135,61.046142578125,34.75,16.452199935913086
2018-01-05,61.88552474975586,,24.290000915527344,6.091722011566162,44.88000106811523,13.149999618530273,61.260108947753906,35.134998321533196,16.452199935913086
2018-01-08,62.436866760253906,,24.770000457763672,6.2921085357666025,47.11999893188477,12.899999618530273,60.97806930541992,34.875,16.452199935913086
2018-01-09,61.99191665649414,,24.38999938964844,5.314226150512695,46.36000061035156,12.699999809265135,59.90827941894531,35.134998321533196,16.457117080688473
2018-01-10,62.11767959594727,,24.40999984741211,5.073763847351074,45.77999877929688,12.75,59.96673202514648,34.450000762939446,16.395164489746097
2018-01-11,62.18538284301758,,24.86000061035156,4.849331855773926,46.7400016784668,13.050000190734865,61.33049011230469,34.674999237060554,16.48661994934082
2018-01-12,62.55292892456055,,25.46999931335449,4.873378276824951,47.41999816894531,13.25,60.78498458862305,35.110000610351555,16.530872344970707
2018-01-16,61.34385681152344,,25.75,5.089794158935547,47.79999923706055,13.5,60.01542663574219,35.57500076293945,16.530872344970707
2018-01-17,61.721092224121094,,25.959999084472656,5.089794158935547,48.59000015258789,13.300000190734865,61.68116760253906,35.724998474121094,16.530872344970707
2018-01-18,62.01127624511719,,25.95000076293945,4.92948579788208,48.290000915527344,13.399999618530273,60.98955154418945,35.810001373291016,16.530872344970707
2018-01-19,65.00979614257811,,26.649999618530273,4.889408588409424,49.0,13.600000381469727,62.10979080200195,36.48500061035156,16.530872344970707
2018-01-22,64.21664428710939,,27.059999465942386,4.969562530517578,49.27000045776367,13.449999809265135,59.82060623168945,37.5,17.140579223632812
2018-01-23,64.94207000732422,,27.63999938964844,4.92948579788208,49.13999938964844,13.600000381469727,60.99929809570313,38.68000030517578,17.17991065979004
2018-01-24,65.77391815185547,,27.670000076293945,4.92948579788208,49.22999954223633,13.300000190734865,61.33049011230469,39.10499954223633,17.218263626098633
2018-01-25,65.493408203125,,27.88999938964844,4.889408588409424,49.77999877929688,13.0,60.46352767944336,39.275001525878906,17.31266975402832
2018-01-26,65.81262969970703,,28.020000457763672,4.969562530517578,49.38000106811523,13.0,60.24921798706055,39.98500061035156,17.269403457641598
2018-01-29,65.36767578125,,27.979999542236328,4.849331855773926,49.33000183105469,12.949999809265135,60.2686996459961,41.64500045776367,17.31758689880371
2018-01-30,65.12584686279297,,27.940000534057614,4.528714656829834,48.06999969482422,12.850000381469727,59.64526748657226,41.474998474121094,17.204498291015625
2018-01-31,65.98672485351561,,27.93000030517578,4.528714656829834,47.599998474121094,12.850000381469727,58.71011352539063,41.49499893188477,17.209413528442386
2018-02-01,65.43538665771484,,27.68000030517578,4.6088690757751465,46.09000015258789,12.800000190734865,59.44070816040039,41.90499877929688,17.209413528442386
2018-02-02,65.01946258544922,,26.96999931335449,4.408482551574707,45.41999816894531,12.300000190734865,72.5523452758789,40.93000030517578,17.209413528442386
2018-02-05,62.2821044921875,,25.93000030517578,4.168020725250243,43.11999893188477,11.75,66.20108795166016,39.93999862670898,16.397130966186527
2018-02-06,63.08493041992188,,26.709999084472656,4.368405818939209,43.0,11.899999618530273,65.31462097167969,40.59000015258789,16.354843139648438
2018-02-07,63.48150253295898,,26.6200008392334,4.168020725250243,43.13000106811523,11.899999618530273,65.48996734619139,41.290000915527344,16.354843139648438
2018-02-08,60.44430541992188,,26.04999923706055,4.528714656829834,44.08000183105469,12.0,63.47355651855469,40.310001373291016,16.352876663208008
2018-02-09,63.34608459472656,,26.35000038146973,4.408482551574707,44.63000106811523,12.25,63.6878547668457,40.57500076293945,16.223068237304688
2018-02-12,63.82006072998047,,26.20000076293945,4.408482551574707,44.20000076293945,12.0,62.87934494018555,41.09500122070313,16.223068237304688
2018-02-13,63.71364974975586,,26.65999984741211,4.288252830505371,43.65999984741211,12.149999618530273,64.58406829833984,40.52000045776367,16.223068237304688
2018-02-14,65.73520660400389,,26.940000534057614,4.568792343139648,45.06999969482422,12.050000190734865,64.22361755371094,41.584999084472656,16.223068237304688
2018-02-15,66.05443572998047,,26.95000076293945,4.769177913665772,46.15999984741211,11.899999618530273,63.5806999206543,41.93999862670898,16.75705337524414
2018-02-16,66.06411743164061,,27.020000457763672,4.969562530517578,45.27000045776367,11.899999618530273,62.8501091003418,41.86000061035156,16.894729614257812
2018-02-20,65.28061676025389,,26.0,4.729100704193115,42.790000915527344,11.649999618530273,61.68116760253906,41.474998474121094,16.756067276000973
2018-02-21,64.85503387451172,,26.1200008392334,4.7531466484069815,42.790000915527344,11.899999618530273,62.04159927368164,41.47000122070313,16.756067276000973
2018-02-22,64.93239593505861,,25.51000022888184,4.8092546463012695,42.810001373291016,11.850000381469727,61.61298751831055,41.56499862670898,16.756067276000973
2018-02-23,65.92868804931639,,25.09000015258789,5.089794158935547,43.0,11.949999809265135,62.32408905029297,42.81499862670898,16.855392456054688
2018-02-26,67.36990356445311,,25.989999771118164,5.049717903137207,43.47999954223633,12.25,62.35331726074219,43.150001525878906,17.032403945922848
2018-02-27,65.80294799804689,,25.81999969482422,4.769177913665772,43.400001525878906,11.850000381469727,60.23947525024414,43.31999969482422,17.032403945922848
2018-02-28,64.83567810058594,,25.76000022888184,4.92948579788208,42.66999816894531,11.850000381469727,60.04465103149414,46.04999923706055,17.032403945922848
2018-03-01,64.14892578125,,25.82999992370605,4.969562530517578,43.02999877929688,11.949999809265135,58.60295486450195,45.88999938964844,16.415815353393555
2018-03-02,63.92578125,,25.63999938964844,5.129871845245361,43.25,12.550000190734865,61.583763122558594,47.36000061035156,16.28502082824707
2018-03-05,63.1108283996582,,25.18000030517578,5.450488567352295,44.52000045776367,12.600000381469727,61.46686935424805,47.1349983215332,16.28502082824707
2018-03-06,63.29514694213867,,25.899999618530273,5.410411357879639,44.68999862670898,12.300000190734865,62.86959838867188,48.41999816894531,16.28502082824707
2018-03-07,62.257057189941406,,25.209999084472656,5.1699485778808585,43.810001373291016,13.0,65.11980438232422,49.06499862670898,16.28502082824707
2018-03-08,63.16903305053711,,24.11000061035156,4.964791774749756,43.7400016784668,12.449999809265135,62.889076232910156,49.58000183105469,16.963565826416016
2018-03-09,64.32354736328125,,25.229999542236328,5.046854972839356,45.93999862670898,12.600000381469727,65.44127655029297,49.76499938964844,16.963565826416016
2018-03-12,64.82805633544922,,25.13999938964844,5.416137218475342,45.47999954223633,13.149999618530273,66.68814849853516,49.99499893188477,16.963565826416016
2018-03-13,64.19742584228516,,25.270000457763672,5.498198986053467,45.65999984741211,13.0,65.64582824707031,49.7750015258789,16.963565826416016
2018-03-14,64.22653198242189,,24.34000015258789,5.621293067932129,43.68999862670898,13.199999809265135,64.28205871582031,49.349998474121094,16.963565826416016
2018-03-15,64.41088104248047,,24.170000076293945,5.621293067932129,43.97999954223633,13.149999618530273,64.75937652587889,48.7750015258789,17.288084030151367
2018-03-16,63.94518280029297,,24.479999542236328,5.662325382232666,44.43000030517578,13.649999618530273,64.13594055175781,48.56000137329102,17.28120231628418
2018-03-19,63.75114440917969,,24.3799991607666,5.580262184143066,44.38000106811523,13.050000190734865,63.424842834472656,47.88999938964844,17.28120231628418
2018-03-20,64.80864715576172,,24.51000022888184,5.498198986053467,43.209999084472656,12.800000190734865,63.5806999206543,48.06000137329102,17.28120231628418
2018-03-21,64.37205505371094,,24.420000076293945,5.539231300354004,43.11999893188477,12.699999809265135,64.49636840820311,48.93999862670898,17.28120231628418
2018-03-22,62.49959182739258,,23.86000061035156,5.498198986053467,42.59000015258789,12.449999809265135,62.52865219116211,48.76499938964844,17.17892837524414
2018-03-23,62.70334243774414,,23.170000076293945,5.416137218475342,41.54999923706055,12.300000190734865,60.50249099731445,48.95000076293945,17.17892837524414
2018-03-26,63.93547439575195,,23.36000061035156,5.580262184143066,42.18000030517578,12.350000381469727,61.06747817993164,48.959999084472656,17.111074447631836
2018-03-27,64.19742584228516,,23.32999992370605,5.70335578918457,42.650001525878906,12.899999618530273,59.27510452270508,48.18500137329102,17.111074447631836
2018-03-28,63.48920059204102,,23.43000030517578,5.908513069152832,42.68999862670898,13.149999618530273,60.92136001586914,48.584999084472656,17.111074447631836
2018-03-29,64.45938873291016,,23.46999931335449,5.949544906616211,42.93999862670898,13.449999809265135,60.39533615112305,48.73500061035156,17.111074447631836
2018-04-02,62.20854568481445,,22.79999923706055,5.744387149810791,41.65999984741211,13.300000190734865,60.219993591308594,48.68999862670898,17.011751174926758
2018-04-03,64.71163940429689,,23.35000038146973,5.908513069152832,42.54999923706055,13.5,60.85316848754883,48.625,17.192697525024414
2018-04-04,66.38035583496094,,23.78000068664551,6.072638988494872,43.52000045776367,13.800000190734865,62.36305618286133,48.85499954223633,17.401176452636722
2018-04-05,67.51548004150389,,23.729999542236328,6.154700756072997,43.52999877929688,13.899999618530273,61.95392608642578,49.69499969482422,17.415925979614258
2018-04-06,65.53630828857422,,23.809999465942386,5.9905762672424325,43.540000915527344,13.75,61.28178024291992,49.25,17.530982971191403
2018-04-09,65.17733001708984,,23.60000038146973,5.949544906616211,43.2400016784668,13.699999809265135,61.34997940063477,49.25500106811523,17.465097427368164
2018-04-10,65.00267791748047,,23.88999938964844,6.154700756072997,43.88999938964844,13.699999809265135,62.05134582519531,49.70500183105469,17.50443458557129
2018-04-11,64.8377685546875,,23.809999465942386,6.318826675415039,44.38999938964844,13.649999618530273,62.3831672668457,50.47000122070313,17.524101257324222
2018-04-12,65.74972534179689,,24.15999984741211,6.482951641082764,44.43000030517578,13.600000381469727,61.86591339111328,50.77000045776367,17.6912784576416
2018-04-13,65.24522399902344,,23.739999771118164,6.400888919830322,44.20000076293945,13.649999618530273,62.39292526245117,50.33000183105469,17.514266967773438
2018-04-16,65.06089782714844,,24.59000015258789,6.482951641082764,44.52999877929688,13.850000381469727,64.72545623779297,50.72999954223633,17.514266967773438
2018-04-17,65.49748229980469,,24.79999923706055,6.647077083587647,45.41999816894531,14.0,64.27652740478516,51.5099983215332,17.514266967773438
2018-04-18,64.22653198242189,,24.57999992370605,6.811202526092528,45.02999877929688,13.649999618530273,62.52956008911133,51.81499862670898,17.651941299438477
2018-04-19,63.770545959472656,,24.440000534057614,6.934296607971191,44.34000015258789,13.449999809265135,61.69999313354492,51.60499954223633,17.55360221862793
2018-04-20,64.11981201171875,,24.399999618530273,6.975327968597412,43.900001525878906,13.449999809265135,63.49574661254883,51.52000045776367,17.524101257324222
2018-04-23,64.88626861572266,,24.13999938964844,7.1804847717285165,43.72000122070313,15.0,63.11513137817383,51.15499877929688,17.426746368408207
2018-04-24,64.97357940673828,,24.440000534057614,7.385642528533935,44.70000076293945,14.5,63.60310363769531,51.0,17.376592636108402
2018-04-25,64.68253326416016,,24.54999923706055,7.1804847717285165,45.02999877929688,14.649999618530273,64.45218658447266,51.6500015258789,17.386425018310547
2018-04-26,66.02138519287111,,24.61000061035156,7.1804847717285165,45.5,14.699999809265135,65.03776550292969,52.93000030517578,17.50443458557129
2018-04-27,67.48637390136719,,24.770000457763672,7.3035783767700195,45.54999923706055,14.600000381469727,63.63237762451172,53.0099983215332,17.50443458557129
2018-04-30,66.35125732421875,,25.03000068664551,6.8932647705078125,45.02000045776367,14.550000190734865,63.20296859741211,52.8650016784668,17.533933639526367
2018-05-01,66.06989288330078,,24.270000457763672,7.098421096801758,44.68999862670898,14.850000381469727,63.486000061035156,52.97000122070313,17.470014572143555
2018-05-02,66.22511291503906,,24.38999938964844,7.385642528533935,44.68000030517578,14.949999809265135,64.27652740478516,52.78499984741211,17.470014572143555
2018-05-03,64.90566253662111,,21.149999618530273,6.565014839172362,44.40999984741211,14.850000381469727,63.34935760498047,53.125,17.470014572143555
2018-05-04,66.06989288330078,,21.65999984741211,6.934296607971191,45.27000045776367,15.149999618530273,71.88899230957031,55.5,17.533933639526367
2018-05-07,67.27291870117189,,21.649999618530273,6.565014839172362,45.63000106811523,15.5,71.31317138671875,56.47999954223633,17.533933639526367
2018-05-08,66.41916656494139,,21.68000030517578,6.277794361114503,44.61999893188477,16.899999618530273,74.11416625976562,55.209999084472656,17.57326889038086
2018-05-09,65.92437744140625,,22.030000686645508,6.236763000488281,45.45000076293945,16.5,73.61641693115234,55.584999084472656,17.533933639526367
2018-05-10,65.895263671875,,21.950000762939453,6.318826675415039,45.13000106811523,16.350000381469727,71.95730590820312,55.72999954223633,17.533933639526367
2018-05-11,66.39005279541016,,21.959999084472656,6.441920280456543,45.13999938964844,16.200000762939453,71.32293701171875,55.76499938964844,17.701112747192386
2018-05-14,66.787841796875,,22.13999938964844,6.441920280456543,45.11000061035156,15.649999618530273,72.83566284179688,55.584999084472656,17.80928611755371
2018-05-15,67.42815399169922,,22.020000457763672,6.35985803604126,45.90999984741211,15.600000381469727,72.7673568725586,55.0,17.67947769165039
2018-05-16,69.21330261230469,,22.350000381469727,6.523983478546143,46.70000076293945,15.899999618530273,73.69451141357422,55.04999923706055,17.79060173034668
2018-05-17,68.82523345947266,,22.299999237060547,6.606045722961426,47.58000183105469,15.699999809265135,73.7432861328125,53.22000122070313,17.79060173034668
2018-05-18,69.19390106201172,,21.790000915527344,6.482951641082764,46.63999938964844,15.850000381469727,72.89421844482422,53.70000076293945,17.828950881958008
2018-05-21,69.25211334228516,,21.959999084472656,6.482951641082764,46.959999084472656,15.399999618530273,74.0068130493164,53.68999862670898,17.946962356567386
2018-05-22,69.18421173095703,,21.899999618530273,6.400888919830322,46.47999954223633,15.25,73.4212417602539,54.0,17.94204330444336
2018-05-23,69.21330261230469,,21.780000686645508,6.606045722961426,46.11999893188477,15.449999809265135,73.09915924072266,54.0,17.94204330444336
2018-05-24,70.02827453613281,,21.82999992370605,6.852234363555907,46.11000061035156,15.600000381469727,72.1915512084961,53.86000061035156,17.93712615966797
2018-05-25,70.09618377685547,,21.850000381469727,6.8932647705078125,45.349998474121094,15.5,73.23579406738281,48.70000076293945,17.93712615966797
2018-05-29,68.80583190917969,,21.56999969482422,6.466538429260254,45.38000106811523,15.25,72.44528198242188,49.06000137329102,17.93712615966797
2018-05-30,70.0767822265625,,21.88999938964844,6.934296607971191,46.54999923706055,15.199999809265135,74.61190795898438,49.56999969482422,17.93712615966797
2018-05-31,69.65958404541016,,21.700000762939453,6.85075044631958,45.58000183105469,14.949999809265135,74.05560302734375,50.77000045776367,18.1318416595459
2018-06-01,70.78816223144531,,21.61000061035156,6.7254319190979,46.34000015258789,15.100000381469727,74.77782440185547,50.70000076293945,18.1318416595459
2018-06-04,71.82915496826172,,21.76000022888184,6.892523765563965,46.459999084472656,15.399999618530273,75.79280090332031,51.61000061035156,18.52716445922852
2018-06-05,72.04320526123047,,21.530000686645508,7.10138750076294,46.83000183105469,15.699999809265135,78.63285064697266,52.08000183105469,18.666805267333984
2018-06-06,72.72422790527344,,21.399999618530273,6.85075044631958,46.18000030517578,15.350000381469727,80.0577392578125,52.36999893188477,18.788745880126953
2018-06-07,72.73396301269531,,21.18000030517578,6.976069450378418,39.58000183105469,15.25,79.4331283569336,52.13000106811523,18.635337829589844
2018-06-08,72.87017822265625,,21.350000381469727,7.184933185577393,39.849998474121094,16.149999618530273,78.27174377441406,53.4000015258789,18.664838790893555
2018-06-11,72.56855773925781,,21.5,7.3102521896362305,41.0099983215332,16.600000381469727,78.58405303955078,53.09000015258789,18.664838790893555
2018-06-12,72.27670288085938,,21.3700008392334,7.686207771301269,40.31999969482422,16.5,77.29576873779297,53.61999893188477,18.93035697937012
2018-06-13,72.1015853881836,,21.38999938964844,7.853299140930176,40.5,16.25,76.18318939208984,53.20000076293945,18.959857940673828
2018-06-14,72.67557525634766,,21.40999984741211,7.56088924407959,40.91999816894531,16.25,76.84683227539062,54.0,18.959857940673828
2018-06-15,73.78468322753906,,20.989999771118164,7.352025032043457,40.54999923706055,16.299999237060547,78.0667953491211,54.06000137329102,18.83889961242676
2018-06-18,73.56092834472656,,20.82999992370605,7.059614658355713,40.4900016784668,16.5,78.23271179199219,54.06999969482422,18.72384452819824
2018-06-19,72.24751281738281,,21.040000915527344,6.976069450378418,41.29999923706055,16.399999618530273,78.10581970214844,53.95000076293945,18.45832633972168
2018-06-20,72.6950454711914,,21.57999992370605,6.85075044631958,41.77000045776367,16.299999237060547,82.20484924316406,54.29999923706055,18.72384452819824
2018-06-21,71.93618774414062,,22.540000915527344,7.059614658355713,42.25,16.200000762939453,83.61997985839844,53.91999816894531,18.68450927734375
2018-06-22,71.44000244140625,,22.440000534057614,6.934296131134032,41.91999816894531,16.149999618530273,82.95633697509766,54.06000137329102,18.72384452819824
2018-06-25,70.3892593383789,,22.020000457763672,6.85075044631958,42.400001525878906,15.850000381469727,83.42479705810547,53.599998474121094,18.664838790893555
2018-06-26,70.59356689453125,,22.229999542236328,6.7254319190979,42.90999984741211,15.899999618530273,84.57643127441406,54.040000915527344,18.542898178100586
2018-06-27,69.41637420654297,,22.26000022888184,6.600113391876222,43.4900016784668,15.850000381469727,83.76638793945312,53.77999877929688,18.542898178100586
2018-06-28,69.75688934326172,,22.3799991607666,6.39124870300293,43.09000015258789,15.949999809265135,83.83470153808594,53.72999954223633,18.38949012756348
2018-06-29,77.52062225341797,,22.06999969482422,6.349475383758545,42.65999984741211,15.699999809265135,82.49763488769531,53.72000122070313,18.60681915283203
2018-07-02,76.2266616821289,,22.06999969482422,6.26593017578125,42.58000183105469,15.800000190734865,83.15152740478516,53.38999938964844,18.60681915283203
2018-07-03,74.2127685546875,,22.040000915527344,6.057066440582275,42.86999893188477,15.300000190734865,83.13201141357422,53.2599983215332,18.49765968322754
2018-07-05,74.4754638671875,,22.43000030517578,6.14061164855957,42.65999984741211,15.449999809265135,84.86922454833984,53.22999954223633,18.46816062927246
2018-07-06,74.40734100341797,,22.8700008392334,6.14061164855957,42.70000076293945,15.449999809265135,85.42549896240234,53.54999923706055,18.598949432373047
2018-07-09,75.1856689453125,,23.03000068664551,6.015292644500732,43.0,15.350000381469727,86.82112884521484,54.15999984741211,18.642223358154297
2018-07-10,75.46780395507812,,22.459999084472656,5.889974594116211,43.08000183105469,15.0,84.32267761230469,54.72999954223633,18.605836868286133
2018-07-11,75.26349639892578,,21.96999931335449,5.6393370628356925,42.61000061035156,14.600000381469727,84.37154388427734,53.9000015258789,18.408172607421875
2018-07-12,75.27323913574219,,22.030000686645508,5.6393370628356925,42.77999877929688,14.050000190734865,82.56352233886719,54.09000015258789,18.399322509765625
2018-07-13,75.28295135498047,,22.290000915527344,5.6393370628356925,43.79999923706055,14.649999618530273,82.80784606933594,53.93000030517578,18.599933624267575
2018-07-16,75.6429443359375,,22.46999931335449,5.55579137802124,43.93999862670898,14.300000190734865,82.99351501464844,53.68000030517578,18.536998748779297
2018-07-17,75.37051391601562,,22.670000076293945,5.597563743591309,44.77999877929688,14.5,83.41378021240234,53.81000137329102,18.643205642700195
2018-07-18,74.51437377929688,,22.200000762939453,5.514018535614014,43.97000122070313,14.399999618530273,82.827392578125,53.18000030517578,18.635337829589844
2018-07-19,74.86461639404297,,22.32999992370605,5.722883701324463,43.5099983215332,14.399999618530273,82.7003402709961,52.5099983215332,18.566499710083008
2018-07-20,74.87433624267578,,22.149999618530273,5.4304728507995605,43.209999084472656,14.600000381469727,82.6807861328125,52.6500015258789,18.566499710083008
2018-07-23,74.51437377929688,,21.799999237060547,5.514018535614014,42.70000076293945,14.399999618530273,82.6319351196289,52.2400016784668,18.6943416595459
